time_steps,Last_L,Biomassekessel,Gaskessel,el_Leistungsbedarf_L,el_Leistung_L,el_Leistung_ges_L
1973-05-27 16:04:00,1069.8052943356336,240.0,349.80529433563356,0.0,0.0,0.0
1973-05-27 16:08:00,1115.7841426201765,240.0,395.78414262017645,0.0,0.0,0.0
1973-05-27 16:12:00,1052.823087670589,240.0,332.8230876705891,0.0,0.0,0.0
1973-05-27 16:16:00,1123.5949882220252,240.0,403.5949882220252,0.0,0.0,0.0
1973-05-27 16:20:00,1139.867991448725,240.0,419.867991448725,0.0,0.0,0.0
1973-05-27 16:24:00,1144.9612470018562,240.0,424.96124700185624,0.0,0.0,0.0
1973-05-27 16:28:00,1260.322696780407,240.0,540.3226967804069,0.0,0.0,0.0
1973-05-27 16:32:00,1182.5246824257329,240.0,462.52468242573286,0.0,0.0,0.0
1973-05-27 16:36:00,1274.373124377385,240.0,554.373124377385,0.0,0.0,0.0
1973-05-27 16:40:00,1208.057801211503,240.0,488.0578012115029,0.0,0.0,0.0
1973-05-27 16:44:00,1060.2693595507092,240.0,340.26935955070917,0.0,0.0,0.0
